"province","date_active","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change"
"Quebec","22-09-2020",68617,59450,5805,3362,169
"Quebec","23-09-2020",69088,59686,5809,3593,231
"Quebec","24-09-2020",69670,59943,5810,3917,324
"Quebec","25-09-2020",70307,60256,5814,4237,320
"Quebec","26-09-2020",71005,60660,5821,4524,287
"Quebec","27-09-2020",71901,61129,5825,4947,423
"Quebec","28-09-2020",72651,61629,5826,5196,249
"Quebec","29-09-2020",73450,62095,5833,5522,326
"Quebec","30-09-2020",74288,62564,5834,5890,368
"Quebec","01-10-2020",75221,63144,5850,6227,337
"Quebec","02-10-2020",76273,63683,5857,6733,506
"Quebec","03-10-2020",77380,64478,5867,7035,302
"Quebec","04-10-2020",78459,65304,5877,7278,243
"Quebec","05-10-2020",79650,66180,5882,7588,310
"Quebec","06-10-2020",81014,67033,5899,8082,494
"Quebec","07-10-2020",81914,67735,5906,8273,191
"Quebec","08-10-2020",82992,68585,5915,8492,219
"Quebec","09-10-2020",84094,69486,5936,8672,180
"Quebec","10-10-2020",85191,70696,5950,8545,-127
"Quebec","11-10-2020",86133,71839,5953,8341,-204
"Quebec","12-10-2020",86976,72857,5964,8155,-186
"Quebec","13-10-2020",87791,73734,5969,8088,-67
"Quebec","14-10-2020",88994,74483,5976,8535,447
"Quebec","15-10-2020",89963,75467,6005,8491,-44
"Quebec","16-10-2020",91018,76512,6017,8489,-2
"Quebec","17-10-2020",92296,77602,6031,8663,174
"Quebec","18-10-2020",93389,78559,6037,8793,130
"Quebec","19-10-2020",94339,79529,6043,8767,-26
"Quebec","20-10-2020",95216,80468,6055,8693,-74
"Repatriated","25-01-2020",0,0,0,0,0
"Repatriated","26-01-2020",0,0,0,0,0
"Repatriated","27-01-2020",0,0,0,0,0
"Repatriated","28-01-2020",0,0,0,0,0
"Repatriated","29-01-2020",0,0,0,0,0
"Repatriated","30-01-2020",0,0,0,0,0
"Repatriated","31-01-2020",0,0,0,0,0
"Repatriated","01-02-2020",0,0,0,0,0
"Repatriated","02-02-2020",0,0,0,0,0
"Repatriated","03-02-2020",0,0,0,0,0
"Repatriated","04-02-2020",0,0,0,0,0
"Repatriated","05-02-2020",0,0,0,0,0
"Repatriated","06-02-2020",0,0,0,0,0
"Repatriated","07-02-2020",0,0,0,0,0
"Repatriated","08-02-2020",0,0,0,0,0
"Repatriated","09-02-2020",0,0,0,0,0
"Repatriated","10-02-2020",0,0,0,0,0
"Repatriated","11-02-2020",0,0,0,0,0
"Repatriated","12-02-2020",0,0,0,0,0
"Repatriated","13-02-2020",0,0,0,0,0
"Repatriated","14-02-2020",0,0,0,0,0
"Repatriated","15-02-2020",0,0,0,0,0
"Repatriated","16-02-2020",0,0,0,0,0
"Repatriated","17-02-2020",0,0,0,0,0
"Repatriated","18-02-2020",0,0,0,0,0
"Repatriated","19-02-2020",0,0,0,0,0
"Repatriated","20-02-2020",0,0,0,0,0
"Repatriated","21-02-2020",0,0,0,0,0
"Repatriated","22-02-2020",0,0,0,0,0
"Repatriated","23-02-2020",0,0,0,0,0
"Repatriated","24-02-2020",0,0,0,0,0
"Repatriated","25-02-2020",0,0,0,0,0
"Repatriated","26-02-2020",0,0,0,0,0
"Repatriated","27-02-2020",0,0,0,0,0
"Repatriated","28-02-2020",0,0,0,0,0
"Repatriated","29-02-2020",0,0,0,0,0
"Repatriated","01-03-2020",0,0,0,0,0
"Repatriated","02-03-2020",0,0,0,0,0
"Repatriated","03-03-2020",0,0,0,0,0
"Repatriated","04-03-2020",0,0,0,0,0
"Repatriated","05-03-2020",0,0,0,0,0
"Repatriated","06-03-2020",0,0,0,0,0
"Repatriated","07-03-2020",0,0,0,0,0
"Repatriated","08-03-2020",0,0,0,0,0
"Repatriated","09-03-2020",0,0,0,0,0
"Repatriated","10-03-2020",0,0,0,0,0
"Repatriated","11-03-2020",1,0,0,1,1
"Repatriated","12-03-2020",1,0,0,1,0
"Repatriated","13-03-2020",2,0,0,2,1
"Repatriated","14-03-2020",4,0,0,4,2
"Repatriated","15-03-2020",4,0,0,4,0
"Repatriated","16-03-2020",8,0,0,8,4
"Repatriated","17-03-2020",9,0,0,9,1
"Repatriated","18-03-2020",9,0,0,9,0
"Repatriated","19-03-2020",10,0,0,10,1
"Repatriated","20-03-2020",12,0,0,12,2
"Repatriated","21-03-2020",13,0,0,13,1
"Repatriated","22-03-2020",13,0,0,13,0
"Repatriated","23-03-2020",13,0,0,13,0
"Repatriated","24-03-2020",13,0,0,13,0
"Repatriated","25-03-2020",13,1,0,12,-1
"Repatriated","26-03-2020",13,1,0,12,0
"Repatriated","27-03-2020",13,2,0,11,-1
"Repatriated","28-03-2020",13,4,0,9,-2
"Repatriated","29-03-2020",13,4,0,9,0
"Repatriated","30-03-2020",13,8,0,5,-4
"Repatriated","31-03-2020",13,9,0,4,-1
"Repatriated","01-04-2020",13,9,0,4,0
"Repatriated","02-04-2020",13,10,0,3,-1
"Repatriated","03-04-2020",13,12,0,1,-2
"Repatriated","04-04-2020",13,13,0,0,-1
"Repatriated","05-04-2020",13,13,0,0,0
"Repatriated","06-04-2020",13,13,0,0,0
"Repatriated","07-04-2020",13,13,0,0,0
"Repatriated","08-04-2020",13,13,0,0,0
"Repatriated","09-04-2020",13,13,0,0,0
"Repatriated","10-04-2020",13,13,0,0,0
"Repatriated","11-04-2020",13,13,0,0,0
"Repatriated","12-04-2020",13,13,0,0,0
"Repatriated","13-04-2020",13,13,0,0,0
"Repatriated","14-04-2020",13,13,0,0,0
"Repatriated","15-04-2020",13,13,0,0,0
"Repatriated","16-04-2020",13,13,0,0,0
"Repatriated","17-04-2020",13,13,0,0,0
"Repatriated","18-04-2020",13,13,0,0,0
"Repatriated","19-04-2020",13,13,0,0,0
"Repatriated","20-04-2020",13,13,0,0,0
"Repatriated","21-04-2020",13,13,0,0,0
"Repatriated","22-04-2020",13,13,0,0,0
"Repatriated","23-04-2020",13,13,0,0,0
"Repatriated","24-04-2020",13,13,0,0,0
"Repatriated","25-04-2020",13,13,0,0,0
"Repatriated","26-04-2020",13,13,0,0,0
"Repatriated","27-04-2020",13,13,0,0,0
"Repatriated","28-04-2020",13,13,0,0,0
"Repatriated","29-04-2020",13,13,0,0,0
"Repatriated","30-04-2020",13,13,0,0,0
"Repatriated","01-05-2020",13,13,0,0,0
"Repatriated","02-05-2020",13,13,0,0,0
"Repatriated","03-05-2020",13,13,0,0,0
"Repatriated","04-05-2020",13,13,0,0,0
"Repatriated","05-05-2020",13,13,0,0,0
"Repatriated","06-05-2020",13,13,0,0,0
"Repatriated","07-05-2020",13,13,0,0,0
"Repatriated","08-05-2020",13,13,0,0,0
"Repatriated","09-05-2020",13,13,0,0,0
"Repatriated","10-05-2020",13,13,0,0,0
"Repatriated","11-05-2020",13,13,0,0,0
"Repatriated","12-05-2020",13,13,0,0,0
"Repatriated","13-05-2020",13,13,0,0,0
"Repatriated","14-05-2020",13,13,0,0,0
"Repatriated","15-05-2020",13,13,0,0,0
"Repatriated","16-05-2020",13,13,0,0,0
"Repatriated","17-05-2020",13,13,0,0,0
"Repatriated","18-05-2020",13,13,0,0,0
"Repatriated","19-05-2020",13,13,0,0,0
"Repatriated","20-05-2020",13,13,0,0,0
"Repatriated","21-05-2020",13,13,0,0,0
"Repatriated","22-05-2020",13,13,0,0,0
"Repatriated","23-05-2020",13,13,0,0,0
"Repatriated","24-05-2020",13,13,0,0,0
"Repatriated","25-05-2020",13,13,0,0,0
"Repatriated","26-05-2020",13,13,0,0,0
"Repatriated","27-05-2020",13,13,0,0,0
"Repatriated","28-05-2020",13,13,0,0,0
"Repatriated","29-05-2020",13,13,0,0,0
"Repatriated","30-05-2020",13,13,0,0,0
"Repatriated","31-05-2020",13,13,0,0,0
"Repatriated","01-06-2020",13,13,0,0,0
"Repatriated","02-06-2020",13,13,0,0,0
"Repatriated","03-06-2020",13,13,0,0,0
"Repatriated","04-06-2020",13,13,0,0,0
"Repatriated","05-06-2020",13,13,0,0,0
"Repatriated","06-06-2020",13,13,0,0,0
"Repatriated","07-06-2020",13,13,0,0,0
"Repatriated","08-06-2020",13,13,0,0,0
"Repatriated","09-06-2020",13,13,0,0,0
"Repatriated","10-06-2020",13,13,0,0,0
"Repatriated","11-06-2020",13,13,0,0,0
"Repatriated","12-06-2020",13,13,0,0,0
"Repatriated","13-06-2020",13,13,0,0,0
"Repatriated","14-06-2020",13,13,0,0,0
"Repatriated","15-06-2020",13,13,0,0,0
"Repatriated","16-06-2020",13,13,0,0,0
"Repatriated","17-06-2020",13,13,0,0,0
"Repatriated","18-06-2020",13,13,0,0,0
"Repatriated","19-06-2020",13,13,0,0,0
"Repatriated","20-06-2020",13,13,0,0,0
"Repatriated","21-06-2020",13,13,0,0,0
"Repatriated","22-06-2020",13,13,0,0,0
"Repatriated","23-06-2020",13,13,0,0,0
"Repatriated","24-06-2020",13,13,0,0,0
"Repatriated","25-06-2020",13,13,0,0,0
"Repatriated","26-06-2020",13,13,0,0,0
"Repatriated","27-06-2020",13,13,0,0,0
"Repatriated","28-06-2020",13,13,0,0,0
"Repatriated","29-06-2020",13,13,0,0,0
"Repatriated","30-06-2020",13,13,0,0,0
"Repatriated","01-07-2020",13,13,0,0,0
"Repatriated","02-07-2020",13,13,0,0,0
"Repatriated","03-07-2020",13,13,0,0,0
"Repatriated","04-07-2020",13,13,0,0,0
"Repatriated","05-07-2020",13,13,0,0,0
"Repatriated","06-07-2020",13,13,0,0,0
"Repatriated","07-07-2020",13,13,0,0,0
"Repatriated","08-07-2020",13,13,0,0,0
"Repatriated","09-07-2020",13,13,0,0,0
"Repatriated","10-07-2020",13,13,0,0,0
"Repatriated","11-07-2020",13,13,0,0,0
"Repatriated","12-07-2020",13,13,0,0,0
"Repatriated","13-07-2020",13,13,0,0,0
"Repatriated","14-07-2020",13,13,0,0,0
"Repatriated","15-07-2020",13,13,0,0,0
"Repatriated","16-07-2020",13,13,0,0,0
"Repatriated","17-07-2020",13,13,0,0,0
"Repatriated","18-07-2020",13,13,0,0,0
"Repatriated","19-07-2020",13,13,0,0,0
"Repatriated","20-07-2020",13,13,0,0,0
"Repatriated","21-07-2020",13,13,0,0,0
"Repatriated","22-07-2020",13,13,0,0,0
"Repatriated","23-07-2020",13,13,0,0,0
"Repatriated","24-07-2020",13,13,0,0,0
"Repatriated","25-07-2020",13,13,0,0,0
"Repatriated","26-07-2020",13,13,0,0,0
"Repatriated","27-07-2020",13,13,0,0,0
"Repatriated","28-07-2020",13,13,0,0,0
"Repatriated","29-07-2020",13,13,0,0,0
"Repatriated","30-07-2020",13,13,0,0,0
"Repatriated","31-07-2020",13,13,0,0,0
"Repatriated","01-08-2020",13,13,0,0,0
"Repatriated","02-08-2020",13,13,0,0,0
"Repatriated","03-08-2020",13,13,0,0,0
"Repatriated","04-08-2020",13,13,0,0,0
"Repatriated","05-08-2020",13,13,0,0,0
"Repatriated","06-08-2020",13,13,0,0,0
"Repatriated","07-08-2020",13,13,0,0,0
"Repatriated","08-08-2020",13,13,0,0,0
"Repatriated","09-08-2020",13,13,0,0,0
"Repatriated","10-08-2020",13,13,0,0,0
"Repatriated","11-08-2020",13,13,0,0,0
"Repatriated","12-08-2020",13,13,0,0,0
"Repatriated","13-08-2020",13,13,0,0,0
"Repatriated","14-08-2020",13,13,0,0,0
"Repatriated","15-08-2020",13,13,0,0,0
"Repatriated","16-08-2020",13,13,0,0,0
"Repatriated","17-08-2020",13,13,0,0,0
"Repatriated","18-08-2020",13,13,0,0,0
"Repatriated","19-08-2020",13,13,0,0,0
"Repatriated","20-08-2020",13,13,0,0,0
"Repatriated","21-08-2020",13,13,0,0,0
"Repatriated","22-08-2020",13,13,0,0,0
"Repatriated","23-08-2020",13,13,0,0,0
"Repatriated","24-08-2020",13,13,0,0,0
"Repatriated","25-08-2020",13,13,0,0,0
"Repatriated","26-08-2020",13,13,0,0,0
"Repatriated","27-08-2020",13,13,0,0,0
"Repatriated","28-08-2020",13,13,0,0,0
"Repatriated","29-08-2020",13,13,0,0,0
"Repatriated","30-08-2020",13,13,0,0,0
"Repatriated","31-08-2020",13,13,0,0,0
"Repatriated","01-09-2020",13,13,0,0,0
"Repatriated","02-09-2020",13,13,0,0,0
"Repatriated","03-09-2020",13,13,0,0,0
"Repatriated","04-09-2020",13,13,0,0,0
"Repatriated","05-09-2020",13,13,0,0,0
"Repatriated","06-09-2020",13,13,0,0,0
"Repatriated","07-09-2020",13,13,0,0,0
"Repatriated","08-09-2020",13,13,0,0,0
"Repatriated","09-09-2020",13,13,0,0,0
"Repatriated","10-09-2020",13,13,0,0,0
"Repatriated","11-09-2020",13,13,0,0,0
"Repatriated","12-09-2020",13,13,0,0,0
"Repatriated","13-09-2020",13,13,0,0,0
"Repatriated","14-09-2020",13,13,0,0,0
"Repatriated","15-09-2020",13,13,0,0,0
"Repatriated","16-09-2020",13,13,0,0,0
"Repatriated","17-09-2020",13,13,0,0,0
"Repatriated","18-09-2020",13,13,0,0,0
"Repatriated","19-09-2020",13,13,0,0,0
"Repatriated","20-09-2020",13,13,0,0,0
"Repatriated","21-09-2020",13,13,0,0,0
"Repatriated","22-09-2020",13,13,0,0,0
"Repatriated","23-09-2020",13,13,0,0,0
"Repatriated","24-09-2020",13,13,0,0,0
"Repatriated","25-09-2020",13,13,0,0,0
"Repatriated","26-09-2020",13,13,0,0,0
"Repatriated","27-09-2020",13,13,0,0,0
"Repatriated","28-09-2020",13,13,0,0,0
"Repatriated","29-09-2020",13,13,0,0,0
"Repatriated","30-09-2020",13,13,0,0,0
"Repatriated","01-10-2020",13,13,0,0,0
"Repatriated","02-10-2020",13,13,0,0,0
"Repatriated","03-10-2020",13,13,0,0,0
"Repatriated","04-10-2020",13,13,0,0,0
"Repatriated","05-10-2020",13,13,0,0,0
"Repatriated","06-10-2020",13,13,0,0,0
"Repatriated","07-10-2020",13,13,0,0,0
"Repatriated","08-10-2020",13,13,0,0,0
"Repatriated","09-10-2020",13,13,0,0,0
"Repatriated","10-10-2020",13,13,0,0,0
"Repatriated","11-10-2020",13,13,0,0,0
"Repatriated","12-10-2020",13,13,0,0,0
"Repatriated","13-10-2020",13,13,0,0,0
"Repatriated","14-10-2020",13,13,0,0,0
"Repatriated","15-10-2020",13,13,0,0,0
"Repatriated","16-10-2020",13,13,0,0,0
"Repatriated","17-10-2020",13,13,0,0,0
"Repatriated","18-10-2020",13,13,0,0,0
"Repatriated","19-10-2020",13,13,0,0,0
"Repatriated","20-10-2020",13,13,0,0,0
"Saskatchewan","25-01-2020",0,0,0,0,0
"Saskatchewan","26-01-2020",0,0,0,0,0
"Saskatchewan","27-01-2020",0,0,0,0,0
"Saskatchewan","28-01-2020",0,0,0,0,0
"Saskatchewan","29-01-2020",0,0,0,0,0
"Saskatchewan","30-01-2020",0,0,0,0,0
"Saskatchewan","31-01-2020",0,0,0,0,0
"Saskatchewan","01-02-2020",0,0,0,0,0
"Saskatchewan","02-02-2020",0,0,0,0,0
"Saskatchewan","03-02-2020",0,0,0,0,0
"Saskatchewan","04-02-2020",0,0,0,0,0
"Saskatchewan","05-02-2020",0,0,0,0,0
"Saskatchewan","06-02-2020",0,0,0,0,0
"Saskatchewan","07-02-2020",0,0,0,0,0
"Saskatchewan","08-02-2020",0,0,0,0,0
"Saskatchewan","09-02-2020",0,0,0,0,0
"Saskatchewan","10-02-2020",0,0,0,0,0
"Saskatchewan","11-02-2020",0,0,0,0,0
"Saskatchewan","12-02-2020",0,0,0,0,0
"Saskatchewan","13-02-2020",0,0,0,0,0
"Saskatchewan","14-02-2020",0,0,0,0,0
"Saskatchewan","15-02-2020",0,0,0,0,0
"Saskatchewan","16-02-2020",0,0,0,0,0
"Saskatchewan","17-02-2020",0,0,0,0,0
"Saskatchewan","18-02-2020",0,0,0,0,0
"Saskatchewan","19-02-2020",0,0,0,0,0
"Saskatchewan","20-02-2020",0,0,0,0,0
"Saskatchewan","21-02-2020",0,0,0,0,0
"Saskatchewan","22-02-2020",0,0,0,0,0
"Saskatchewan","23-02-2020",0,0,0,0,0
"Saskatchewan","24-02-2020",0,0,0,0,0
"Saskatchewan","25-02-2020",0,0,0,0,0
"Saskatchewan","26-02-2020",0,0,0,0,0
"Saskatchewan","27-02-2020",0,0,0,0,0
"Saskatchewan","28-02-2020",0,0,0,0,0
"Saskatchewan","29-02-2020",0,0,0,0,0
"Saskatchewan","01-03-2020",0,0,0,0,0
"Saskatchewan","02-03-2020",0,0,0,0,0
"Saskatchewan","03-03-2020",0,0,0,0,0
"Saskatchewan","04-03-2020",0,0,0,0,0
"Saskatchewan","05-03-2020",0,0,0,0,0
"Saskatchewan","06-03-2020",0,0,0,0,0
"Saskatchewan","07-03-2020",0,0,0,0,0
"Saskatchewan","08-03-2020",0,0,0,0,0
"Saskatchewan","09-03-2020",0,0,0,0,0
"Saskatchewan","10-03-2020",0,0,0,0,0
"Saskatchewan","11-03-2020",0,0,0,0,0
"Saskatchewan","12-03-2020",1,0,0,1,1
"Saskatchewan","13-03-2020",2,0,0,2,1
"Saskatchewan","14-03-2020",6,0,0,6,4
"Saskatchewan","15-03-2020",6,0,0,6,0
"Saskatchewan","16-03-2020",7,0,0,7,1
"Saskatchewan","17-03-2020",8,0,0,8,1
"Saskatchewan","18-03-2020",16,0,0,16,8
"Saskatchewan","19-03-2020",20,0,0,20,4
"Saskatchewan","20-03-2020",26,0,0,26,6
"Saskatchewan","21-03-2020",44,0,0,44,18
"Saskatchewan","22-03-2020",52,0,0,52,8
"Saskatchewan","23-03-2020",66,0,0,66,14
"Saskatchewan","24-03-2020",72,0,0,72,6
"Saskatchewan","25-03-2020",86,0,0,86,14
"Saskatchewan","26-03-2020",95,3,0,92,6
"Saskatchewan","27-03-2020",104,3,0,101,9
"Saskatchewan","28-03-2020",134,4,0,130,29
"Saskatchewan","29-03-2020",156,8,0,148,18
"Saskatchewan","30-03-2020",176,14,2,160,12
"Saskatchewan","31-03-2020",184,21,2,161,1
"Saskatchewan","01-04-2020",193,30,3,160,-1
"Saskatchewan","02-04-2020",206,36,3,167,7
"Saskatchewan","03-04-2020",220,48,3,169,2
"Saskatchewan","04-04-2020",231,55,3,173,4
"Saskatchewan","05-04-2020",249,67,3,179,6
"Saskatchewan","06-04-2020",253,81,3,169,-10
"Saskatchewan","07-04-2020",260,88,3,169,0
"Saskatchewan","08-04-2020",271,103,3,165,-4
"Saskatchewan","09-04-2020",278,115,3,160,-5
"Saskatchewan","10-04-2020",285,136,3,146,-14
"Saskatchewan","11-04-2020",289,147,4,138,-8
"Saskatchewan","12-04-2020",298,164,4,130,-8
"Saskatchewan","13-04-2020",300,178,4,118,-12
"Saskatchewan","14-04-2020",301,187,4,110,-8
"Saskatchewan","15-04-2020",304,205,4,95,-15
"Saskatchewan","16-04-2020",305,219,4,82,-13
"Saskatchewan","17-04-2020",307,228,4,75,-7
"Saskatchewan","18-04-2020",313,234,4,75,0
"Saskatchewan","19-04-2020",315,234,4,77,2
"Saskatchewan","20-04-2020",316,238,4,74,-3
"Saskatchewan","21-04-2020",320,252,4,64,-10
"Saskatchewan","22-04-2020",326,261,4,61,-3
"Saskatchewan","23-04-2020",331,270,4,57,-4
"Saskatchewan","24-04-2020",341,280,4,57,0
"Saskatchewan","25-04-2020",349,288,4,57,0
"Saskatchewan","26-04-2020",353,288,4,61,4
"Saskatchewan","27-04-2020",365,288,5,72,11
"Saskatchewan","28-04-2020",366,291,5,70,-2
"Saskatchewan","29-04-2020",383,291,6,86,16
"Saskatchewan","30-04-2020",389,295,6,88,2
"Saskatchewan","01-05-2020",415,297,6,112,24
"Saskatchewan","02-05-2020",421,302,6,113,1
"Saskatchewan","03-05-2020",433,305,6,122,9
"Saskatchewan","04-05-2020",467,307,6,154,32
"Saskatchewan","05-05-2020",487,310,6,171,17
"Saskatchewan","06-05-2020",512,312,6,194,23
"Saskatchewan","07-05-2020",531,329,6,196,2
"Saskatchewan","08-05-2020",544,335,6,203,7
"Saskatchewan","09-05-2020",553,340,6,207,4
"Saskatchewan","10-05-2020",564,349,6,209,2
"Saskatchewan","11-05-2020",568,363,6,199,-10
"Saskatchewan","12-05-2020",573,374,6,193,-6
"Saskatchewan","13-05-2020",577,385,6,186,-7
"Saskatchewan","14-05-2020",582,398,6,178,-8
"Saskatchewan","15-05-2020",590,408,6,176,-2
"Saskatchewan","16-05-2020",591,433,6,152,-24
"Saskatchewan","17-05-2020",592,444,6,142,-10
"Saskatchewan","18-05-2020",592,455,6,131,-11
"Saskatchewan","19-05-2020",599,470,6,123,-8
"Saskatchewan","20-05-2020",620,494,7,119,-4
"Saskatchewan","21-05-2020",622,509,7,106,-13
"Saskatchewan","22-05-2020",627,521,7,99,-7
"Saskatchewan","23-05-2020",630,535,7,88,-11
"Saskatchewan","24-05-2020",632,538,7,87,-1
"Saskatchewan","25-05-2020",634,546,7,81,-6
"Saskatchewan","26-05-2020",634,549,8,77,-4
"Saskatchewan","27-05-2020",636,559,10,67,-10
"Saskatchewan","28-05-2020",637,568,10,59,-8
"Saskatchewan","29-05-2020",639,570,10,59,0
"Saskatchewan","30-05-2020",643,580,10,53,-6
"Saskatchewan","31-05-2020",644,582,11,51,-2
"Saskatchewan","01-06-2020",645,588,11,46,-5
"Saskatchewan","02-06-2020",645,602,11,32,-14
"Saskatchewan","03-06-2020",646,602,11,33,1
"Saskatchewan","04-06-2020",647,608,11,28,-5
"Saskatchewan","05-06-2020",648,611,11,26,-2
"Saskatchewan","06-06-2020",649,611,11,27,1
"Saskatchewan","07-06-2020",649,623,11,15,-12
"Saskatchewan","08-06-2020",653,624,13,16,1
"Saskatchewan","09-06-2020",655,624,13,18,2
"Saskatchewan","10-06-2020",657,624,13,20,2
"Saskatchewan","11-06-2020",659,626,13,20,0
"Saskatchewan","12-06-2020",662,627,13,22,2
"Saskatchewan","13-06-2020",663,627,13,23,1
"Saskatchewan","14-06-2020",664,628,13,23,0
"Saskatchewan","15-06-2020",680,629,13,38,15
"Saskatchewan","16-06-2020",680,631,13,36,-2
"Saskatchewan","17-06-2020",689,633,13,43,7
"Saskatchewan","18-06-2020",703,636,13,54,11
"Saskatchewan","19-06-2020",711,636,13,62,8
"Saskatchewan","20-06-2020",721,639,13,69,7
"Saskatchewan","21-06-2020",740,643,13,84,15
"Saskatchewan","22-06-2020",741,643,13,85,1
"Saskatchewan","23-06-2020",752,642,13,97,12
"Saskatchewan","24-06-2020",756,643,13,100,3
"Saskatchewan","25-06-2020",759,648,13,98,-2
"Saskatchewan","26-06-2020",771,654,13,104,6
"Saskatchewan","27-06-2020",777,661,13,103,-1
"Saskatchewan","28-06-2020",778,661,13,104,1
"Saskatchewan","29-06-2020",779,679,13,87,-17
"Saskatchewan","30-06-2020",785,684,13,88,1
"Saskatchewan","01-07-2020",785,684,13,88,0
"Saskatchewan","02-07-2020",795,701,14,80,-8
"Saskatchewan","03-07-2020",796,711,14,71,-9
"Saskatchewan","04-07-2020",796,711,14,71,0
"Saskatchewan","05-07-2020",796,711,14,71,0
"Saskatchewan","06-07-2020",805,732,14,59,-12
"Saskatchewan","07-07-2020",806,737,15,54,-5
"Saskatchewan","08-07-2020",808,746,15,47,-7
"Saskatchewan","09-07-2020",813,750,15,48,1
"Saskatchewan","10-07-2020",815,757,15,43,-5
"Saskatchewan","11-07-2020",816,757,15,44,1
"Saskatchewan","12-07-2020",836,757,15,64,20
"Saskatchewan","13-07-2020",867,766,15,86,22
"Saskatchewan","14-07-2020",872,785,15,72,-14
"Saskatchewan","15-07-2020",877,791,15,71,-1
"Saskatchewan","16-07-2020",919,794,15,110,39
"Saskatchewan","17-07-2020",932,793,15,124,14
"Saskatchewan","18-07-2020",938,793,15,130,6
"Saskatchewan","19-07-2020",943,799,15,129,-1
"Saskatchewan","20-07-2020",962,802,15,145,16
"Saskatchewan","21-07-2020",970,813,15,142,-3
"Saskatchewan","22-07-2020",1030,825,15,190,48
"Saskatchewan","23-07-2020",1072,838,16,218,28
"Saskatchewan","24-07-2020",1099,848,16,235,17
"Saskatchewan","25-07-2020",1136,862,16,258,23
"Saskatchewan","26-07-2020",1178,873,16,289,31
"Saskatchewan","27-07-2020",1208,886,16,306,17
"Saskatchewan","28-07-2020",1217,907,17,293,-13
"Saskatchewan","29-07-2020",1267,929,17,321,28
"Saskatchewan","30-07-2020",1305,984,18,303,-18
"Saskatchewan","31-07-2020",1319,1008,18,293,-10
"Saskatchewan","01-08-2020",1334,1054,18,262,-31
"Saskatchewan","02-08-2020",1342,1070,18,254,-8
"Saskatchewan","03-08-2020",1359,1089,18,252,-2
"Saskatchewan","04-08-2020",1368,1097,18,253,1
"Saskatchewan","05-08-2020",1376,1133,18,225,-28
"Saskatchewan","06-08-2020",1387,1164,19,204,-21
"Saskatchewan","07-08-2020",1407,1221,20,166,-38
"Saskatchewan","08-08-2020",1430,1245,20,165,-1
"Saskatchewan","09-08-2020",1444,1257,20,167,2
"Saskatchewan","10-08-2020",1448,1265,20,163,-4
"Saskatchewan","11-08-2020",1477,1294,20,163,0
"Saskatchewan","12-08-2020",1482,1314,20,148,-15
"Saskatchewan","13-08-2020",1509,1325,20,164,16
"Saskatchewan","14-08-2020",1539,1347,20,172,8
"Saskatchewan","15-08-2020",1564,1356,21,187,15
"Saskatchewan","16-08-2020",1579,1365,22,192,5
"Saskatchewan","17-08-2020",1580,1387,22,171,-21
"Saskatchewan","18-08-2020",1581,1403,22,156,-15
"Saskatchewan","19-08-2020",1585,1410,22,153,-3
"Saskatchewan","20-08-2020",1589,1419,22,148,-5
"Saskatchewan","21-08-2020",1594,1439,22,133,-15
"Saskatchewan","22-08-2020",1596,1458,22,116,-17
"Saskatchewan","23-08-2020",1598,1472,22,104,-12
"Saskatchewan","24-08-2020",1601,1482,22,97,-7
"Saskatchewan","25-08-2020",1601,1490,23,88,-9
"Saskatchewan","26-08-2020",1604,1520,24,60,-28
"Saskatchewan","27-08-2020",1609,1527,24,58,-2
"Saskatchewan","28-08-2020",1611,1543,24,44,-14
"Saskatchewan","29-08-2020",1615,1548,24,43,-1
"Saskatchewan","30-08-2020",1615,1549,24,42,-1
"Saskatchewan","31-08-2020",1619,1561,24,34,-8
"Saskatchewan","01-09-2020",1622,1567,24,31,-3
"Saskatchewan","02-09-2020",1624,1571,24,29,-2
"Saskatchewan","03-09-2020",1634,1574,24,36,7
"Saskatchewan","04-09-2020",1638,1578,24,36,0
"Saskatchewan","05-09-2020",1643,1579,24,40,4
"Saskatchewan","06-09-2020",1651,1579,24,48,8
"Saskatchewan","07-09-2020",1662,1580,24,58,10
"Saskatchewan","08-09-2020",1669,1587,24,58,0
"Saskatchewan","09-09-2020",1670,1587,24,59,1
"Saskatchewan","10-09-2020",1675,1593,24,58,-1
"Saskatchewan","11-09-2020",1688,1598,24,66,8
"Saskatchewan","12-09-2020",1708,1602,24,82,16
"Saskatchewan","13-09-2020",1723,1603,24,96,14
"Saskatchewan","14-09-2020",1731,1604,24,103,7
"Saskatchewan","15-09-2020",1741,1616,24,101,-2
"Saskatchewan","16-09-2020",1750,1620,24,106,5
"Saskatchewan","17-09-2020",1757,1624,24,109,3
"Saskatchewan","18-09-2020",1776,1639,24,113,4
"Saskatchewan","19-09-2020",1787,1642,24,121,8
"Saskatchewan","20-09-2020",1807,1643,24,140,19
"Saskatchewan","21-09-2020",1814,1645,24,145,5
"Saskatchewan","22-09-2020",1824,1654,24,146,1
"Saskatchewan","23-09-2020",1830,1673,24,133,-13
"Saskatchewan","24-09-2020",1835,1681,24,130,-3
"Saskatchewan","25-09-2020",1844,1699,24,121,-9
"Saskatchewan","26-09-2020",1863,1705,24,134,13
"Saskatchewan","27-09-2020",1878,1710,24,144,10
"Saskatchewan","28-09-2020",1892,1719,24,149,5
